,F1p,F2p,F3+p
41,0.7727272727272727,0.8666666666666667,0.7857142857142857
42,0.7272727272727273,0.7833333333333333,0.8928571428571429
43,0.7196969696969697,0.7166666666666667,0.8928571428571429
44,0.803030303030303,0.8,0.7142857142857143
45,0.7196969696969697,0.8166666666666667,0.8214285714285714
46,0.7651515151515151,0.7333333333333333,0.7142857142857143
47,0.7121212121212122,0.7833333333333333,0.8928571428571429
48,0.7272727272727273,0.6666666666666666,0.7142857142857143
49,0.7575757575757576,0.6833333333333333,0.7857142857142857
50,0.7575757575757576,0.7833333333333333,0.7857142857142857
51,0.7348484848484849,0.75,0.7142857142857143
52,0.803030303030303,0.6833333333333333,0.6428571428571429
53,0.6666666666666666,0.8166666666666667,0.7857142857142857
54,0.7272727272727273,0.7166666666666667,0.9285714285714286
55,0.7803030303030303,0.6833333333333333,0.8214285714285714
56,0.696969696969697,0.8,0.75
57,0.7424242424242424,0.8,0.6785714285714286
58,0.7424242424242424,0.7166666666666667,0.8214285714285714
59,0.6818181818181818,0.75,0.7857142857142857
60,0.7272727272727273,0.7166666666666667,0.7857142857142857
61,0.7424242424242424,0.7,0.8571428571428571
62,0.7727272727272727,0.7666666666666667,0.7857142857142857
63,0.7348484848484849,0.8,0.8571428571428571
64,0.7121212121212122,0.8333333333333334,0.8214285714285714
65,0.7348484848484849,0.75,0.7857142857142857
66,0.696969696969697,0.6166666666666667,0.7857142857142857
67,0.75,0.8666666666666667,0.7142857142857143
68,0.7803030303030303,0.8666666666666667,0.75
69,0.8333333333333334,0.8333333333333334,0.7857142857142857
70,0.75,0.75,0.7857142857142857
71,0.6666666666666666,0.8,0.8928571428571429
72,0.7878787878787878,0.7333333333333333,0.8928571428571429
73,0.6287878787878788,0.7833333333333333,0.8214285714285714
74,0.75,0.7166666666666667,0.7142857142857143
75,0.7727272727272727,0.7166666666666667,0.7857142857142857
76,0.7575757575757576,0.8333333333333334,0.7142857142857143
77,0.7348484848484849,0.7666666666666667,0.75
78,0.7196969696969697,0.8666666666666667,0.8214285714285714
79,0.7272727272727273,0.65,0.7142857142857143
80,0.7348484848484849,0.8,0.5357142857142857
81,0.8181818181818182,0.7,0.7857142857142857
82,0.7878787878787878,0.7,0.7857142857142857
83,0.7651515151515151,0.9333333333333333,0.7857142857142857
84,0.7651515151515151,0.7166666666666667,0.9285714285714286
85,0.7575757575757576,0.7833333333333333,0.7857142857142857
86,0.7727272727272727,0.7,0.6785714285714286
87,0.75,0.7666666666666667,0.6785714285714286
88,0.7727272727272727,0.6666666666666666,0.8571428571428571
89,0.7803030303030303,0.8166666666666667,0.6428571428571429
90,0.6666666666666666,0.6833333333333333,0.8214285714285714
91,0.7651515151515151,0.8,0.8928571428571429
92,0.7196969696969697,0.65,0.8571428571428571
93,0.7878787878787878,0.8166666666666667,0.7857142857142857
94,0.7954545454545454,0.7,0.7857142857142857
95,0.8181818181818182,0.8166666666666667,0.7857142857142857
96,0.7803030303030303,0.8833333333333333,0.7857142857142857
97,0.7575757575757576,0.7833333333333333,0.8214285714285714
98,0.696969696969697,0.7166666666666667,0.6785714285714286
99,0.7803030303030303,0.7833333333333333,0.75
100,0.7651515151515151,0.7333333333333333,0.8214285714285714
101,0.7954545454545454,0.75,0.7142857142857143
102,0.7878787878787878,0.7666666666666667,0.7142857142857143
103,0.7272727272727273,0.85,0.7857142857142857
104,0.7878787878787878,0.7166666666666667,0.75
105,0.7348484848484849,0.8166666666666667,0.8214285714285714
106,0.8106060606060606,0.7333333333333333,0.7142857142857143
107,0.7727272727272727,0.75,0.7857142857142857
108,0.7878787878787878,0.7333333333333333,0.8214285714285714
109,0.7121212121212122,0.8666666666666667,0.8214285714285714
110,0.75,0.6833333333333333,0.8928571428571429
111,0.7954545454545454,0.8,0.9285714285714286
112,0.7651515151515151,0.7666666666666667,0.8571428571428571
113,0.7803030303030303,0.7833333333333333,0.8571428571428571
114,0.803030303030303,0.75,0.8214285714285714
115,0.7196969696969697,0.75,0.8214285714285714
116,0.7196969696969697,0.8,0.8571428571428571
117,0.7348484848484849,0.7,0.8214285714285714
118,0.8181818181818182,0.7833333333333333,0.7857142857142857
119,0.7651515151515151,0.75,0.7142857142857143
120,0.7121212121212122,0.75,0.6785714285714286
121,0.696969696969697,0.7166666666666667,0.7142857142857143
122,0.7196969696969697,0.8,0.9285714285714286
123,0.75,0.7,0.8571428571428571
124,0.7348484848484849,0.7,0.7142857142857143
125,0.75,0.6666666666666666,0.9285714285714286
126,0.7651515151515151,0.7666666666666667,0.8214285714285714
127,0.6742424242424242,0.7166666666666667,0.8571428571428571
128,0.7803030303030303,0.7,0.8928571428571429
129,0.7575757575757576,0.6833333333333333,0.8214285714285714
130,0.7121212121212122,0.8333333333333334,0.7857142857142857
131,0.7424242424242424,0.8,0.7857142857142857
132,0.75,0.6833333333333333,0.8571428571428571
133,0.7803030303030303,0.7166666666666667,0.7857142857142857
134,0.7196969696969697,0.6833333333333333,0.8214285714285714
135,0.7045454545454546,0.6666666666666666,0.8214285714285714
136,0.7272727272727273,0.6666666666666666,0.7857142857142857
137,0.7878787878787878,0.7666666666666667,0.8214285714285714
138,0.7954545454545454,0.7666666666666667,0.7857142857142857
139,0.8181818181818182,0.7666666666666667,0.7857142857142857
140,0.7272727272727273,0.7666666666666667,0.7142857142857143
141,0.7045454545454546,0.8,0.7857142857142857
142,0.7272727272727273,0.8333333333333334,0.6071428571428571
143,0.7727272727272727,0.7166666666666667,0.8928571428571429
144,0.7196969696969697,0.7666666666666667,0.6428571428571429
145,0.7803030303030303,0.7666666666666667,0.7857142857142857
146,0.803030303030303,0.8,0.7857142857142857
147,0.7727272727272727,0.7,0.75
148,0.6818181818181818,0.8,0.6785714285714286
149,0.803030303030303,0.7833333333333333,0.6428571428571429
150,0.7803030303030303,0.7,0.8571428571428571
151,0.8257575757575758,0.8833333333333333,0.8214285714285714
152,0.7575757575757576,0.7166666666666667,0.75
153,0.7424242424242424,0.8,0.8928571428571429
154,0.8106060606060606,0.8666666666666667,0.8571428571428571
155,0.75,0.8166666666666667,0.75
156,0.803030303030303,0.8833333333333333,0.75
157,0.6818181818181818,0.75,0.8214285714285714
158,0.696969696969697,0.7333333333333333,0.7142857142857143
159,0.803030303030303,0.7666666666666667,0.8928571428571429
160,0.7651515151515151,0.7833333333333333,0.6428571428571429
161,0.7121212121212122,0.7666666666666667,0.8571428571428571
162,0.6742424242424242,0.7666666666666667,0.8214285714285714
163,0.7575757575757576,0.8,0.7142857142857143
164,0.7196969696969697,0.7166666666666667,0.8214285714285714
165,0.696969696969697,0.8,0.75
166,0.7575757575757576,0.7333333333333333,0.8571428571428571
167,0.7878787878787878,0.75,0.6785714285714286
168,0.7727272727272727,0.8,0.8571428571428571
169,0.75,0.8,0.7142857142857143
170,0.7727272727272727,0.7666666666666667,0.6785714285714286
171,0.7651515151515151,0.7833333333333333,0.7857142857142857
172,0.7045454545454546,0.7833333333333333,0.75
173,0.6893939393939394,0.7166666666666667,0.6071428571428571
174,0.7878787878787878,0.6833333333333333,0.7857142857142857
175,0.7954545454545454,0.75,0.9285714285714286
176,0.7196969696969697,0.7333333333333333,0.8571428571428571
177,0.7348484848484849,0.75,0.7857142857142857
178,0.7651515151515151,0.6666666666666666,0.8214285714285714
179,0.7424242424242424,0.7666666666666667,0.8214285714285714
180,0.7424242424242424,0.7666666666666667,0.75
181,0.6666666666666666,0.8333333333333334,0.75
182,0.803030303030303,0.7833333333333333,0.7857142857142857
183,0.7727272727272727,0.8,0.8214285714285714
184,0.8106060606060606,0.8333333333333334,0.7857142857142857
185,0.7272727272727273,0.7166666666666667,0.6071428571428571
186,0.7045454545454546,0.6166666666666667,0.6785714285714286
187,0.7424242424242424,0.8333333333333334,0.6428571428571429
188,0.7348484848484849,0.7,0.8928571428571429
189,0.7651515151515151,0.7333333333333333,0.6428571428571429
190,0.7424242424242424,0.6833333333333333,0.7857142857142857
191,0.7575757575757576,0.7666666666666667,0.8214285714285714
192,0.7348484848484849,0.75,0.9285714285714286
193,0.7727272727272727,0.6833333333333333,0.8214285714285714
194,0.6666666666666666,0.8166666666666667,0.8214285714285714
195,0.8106060606060606,0.8166666666666667,0.75
196,0.7954545454545454,0.8333333333333334,0.7857142857142857
197,0.7803030303030303,0.7,0.7142857142857143
198,0.8106060606060606,0.7333333333333333,0.8214285714285714
199,0.7348484848484849,0.85,0.7142857142857143
200,0.7575757575757576,0.7166666666666667,0.75
201,0.7424242424242424,0.7666666666666667,0.8214285714285714
202,0.6893939393939394,0.7833333333333333,0.6785714285714286
203,0.8106060606060606,0.75,0.7142857142857143
204,0.7196969696969697,0.7,0.7857142857142857
205,0.7348484848484849,0.85,0.7857142857142857
206,0.7196969696969697,0.7666666666666667,0.8214285714285714
207,0.7727272727272727,0.6833333333333333,0.8928571428571429
208,0.7878787878787878,0.7666666666666667,0.7857142857142857
209,0.7954545454545454,0.7666666666666667,0.7857142857142857
210,0.75,0.7333333333333333,0.7857142857142857
211,0.75,0.7166666666666667,0.8571428571428571
212,0.7272727272727273,0.7833333333333333,0.75
213,0.7348484848484849,0.7833333333333333,0.8214285714285714
214,0.7651515151515151,0.8166666666666667,0.8214285714285714
215,0.7878787878787878,0.75,0.8571428571428571
216,0.75,0.7333333333333333,0.8928571428571429
217,0.7272727272727273,0.8666666666666667,0.6428571428571429
218,0.7348484848484849,0.85,0.8928571428571429
219,0.7727272727272727,0.7666666666666667,0.6785714285714286
220,0.75,0.8,0.8928571428571429
221,0.7272727272727273,0.7666666666666667,0.6785714285714286
222,0.75,0.7333333333333333,0.8571428571428571
223,0.7651515151515151,0.7666666666666667,0.8214285714285714
224,0.7575757575757576,0.7166666666666667,0.7142857142857143
225,0.7803030303030303,0.75,0.75
226,0.8257575757575758,0.7333333333333333,0.7142857142857143
227,0.7121212121212122,0.7833333333333333,0.75
228,0.7651515151515151,0.8166666666666667,0.7857142857142857
229,0.7803030303030303,0.7666666666666667,0.7857142857142857
230,0.7121212121212122,0.7833333333333333,0.75
231,0.7651515151515151,0.7666666666666667,0.7857142857142857
232,0.7803030303030303,0.7833333333333333,0.7857142857142857
233,0.75,0.8166666666666667,0.8214285714285714
234,0.7348484848484849,0.7166666666666667,0.8571428571428571
235,0.7424242424242424,0.8,0.8571428571428571
236,0.7803030303030303,0.75,0.75
237,0.75,0.8833333333333333,0.8928571428571429
238,0.8181818181818182,0.7833333333333333,0.7857142857142857
239,0.8257575757575758,0.8333333333333334,0.7857142857142857
240,0.7727272727272727,0.7333333333333333,0.7857142857142857
241,0.6590909090909091,0.8166666666666667,0.7142857142857143
242,0.7575757575757576,0.7833333333333333,0.8214285714285714
243,0.696969696969697,0.7,0.6785714285714286
244,0.7045454545454546,0.7166666666666667,0.8928571428571429
245,0.7727272727272727,0.8666666666666667,0.6428571428571429
246,0.6742424242424242,0.75,0.6071428571428571
247,0.7803030303030303,0.75,0.8571428571428571
248,0.6818181818181818,0.75,0.7857142857142857
249,0.6590909090909091,0.8,0.75
250,0.7803030303030303,0.8833333333333333,0.8214285714285714
251,0.75,0.8333333333333334,0.8928571428571429
252,0.75,0.8333333333333334,0.8214285714285714
253,0.7121212121212122,0.7333333333333333,0.7142857142857143
254,0.7803030303030303,0.7,0.7142857142857143
255,0.7575757575757576,0.7666666666666667,0.5357142857142857
256,0.7727272727272727,0.8166666666666667,0.7142857142857143
257,0.7878787878787878,0.7833333333333333,0.7142857142857143
258,0.7424242424242424,0.7,0.7857142857142857
259,0.7424242424242424,0.7166666666666667,0.8214285714285714
260,0.7121212121212122,0.8,0.6785714285714286
261,0.7121212121212122,0.75,0.6785714285714286
262,0.7803030303030303,0.7333333333333333,0.8214285714285714
263,0.7121212121212122,0.7333333333333333,0.8928571428571429
264,0.7424242424242424,0.7666666666666667,0.8928571428571429
265,0.7803030303030303,0.7,0.6428571428571429
266,0.7651515151515151,0.8166666666666667,0.75
267,0.6742424242424242,0.7333333333333333,0.75
268,0.7878787878787878,0.75,0.9642857142857143
269,0.7575757575757576,0.8,0.9285714285714286
270,0.7348484848484849,0.7833333333333333,0.8571428571428571
271,0.7878787878787878,0.8333333333333334,0.6785714285714286
272,0.7272727272727273,0.8666666666666667,0.8571428571428571
273,0.7651515151515151,0.7,0.8571428571428571
274,0.7272727272727273,0.7833333333333333,0.7857142857142857
275,0.7803030303030303,0.8166666666666667,0.8214285714285714
276,0.6515151515151515,0.7166666666666667,0.8214285714285714
277,0.7424242424242424,0.7666666666666667,0.8214285714285714
278,0.7272727272727273,0.85,0.7857142857142857
279,0.803030303030303,0.7666666666666667,0.8214285714285714
280,0.75,0.75,0.75
281,0.696969696969697,0.85,0.6785714285714286
282,0.7348484848484849,0.7166666666666667,0.7857142857142857
283,0.7272727272727273,0.8166666666666667,0.8928571428571429
284,0.8106060606060606,0.8,0.6785714285714286
285,0.7651515151515151,0.8,0.7142857142857143
286,0.7045454545454546,0.7833333333333333,0.9285714285714286
287,0.7954545454545454,0.75,0.7857142857142857
288,0.7575757575757576,0.7833333333333333,0.7857142857142857
289,0.7727272727272727,0.7833333333333333,0.8571428571428571
290,0.7424242424242424,0.8,0.7142857142857143
291,0.7727272727272727,0.75,0.7142857142857143
292,0.696969696969697,0.7666666666666667,0.7857142857142857
293,0.7803030303030303,0.7666666666666667,0.7142857142857143
294,0.7651515151515151,0.75,0.75
295,0.7954545454545454,0.7666666666666667,0.8928571428571429
296,0.7575757575757576,0.7833333333333333,0.75
297,0.7575757575757576,0.8166666666666667,0.8571428571428571
298,0.8409090909090909,0.7833333333333333,0.75
299,0.7424242424242424,0.6666666666666666,0.7142857142857143
300,0.7348484848484849,0.8666666666666667,0.7857142857142857
301,0.7575757575757576,0.75,0.8571428571428571
302,0.7727272727272727,0.8166666666666667,0.7857142857142857
303,0.7348484848484849,0.8166666666666667,0.7857142857142857
304,0.7424242424242424,0.7833333333333333,0.7857142857142857
305,0.7424242424242424,0.8,0.8571428571428571
306,0.7575757575757576,0.8,0.8571428571428571
307,0.75,0.75,0.7142857142857143
308,0.7954545454545454,0.7166666666666667,0.7142857142857143
309,0.7727272727272727,0.7666666666666667,0.7857142857142857
310,0.7272727272727273,0.8166666666666667,0.8214285714285714
311,0.7045454545454546,0.7333333333333333,0.7857142857142857
312,0.7272727272727273,0.7333333333333333,0.8214285714285714
313,0.7727272727272727,0.8166666666666667,0.8571428571428571
314,0.7272727272727273,0.8166666666666667,0.75
315,0.7878787878787878,0.85,0.8214285714285714
316,0.7575757575757576,0.65,0.75
317,0.75,0.7666666666666667,0.6785714285714286
318,0.7651515151515151,0.7,0.75
319,0.7272727272727273,0.8166666666666667,0.8214285714285714
320,0.7727272727272727,0.7166666666666667,0.8928571428571429
321,0.75,0.6333333333333333,0.6785714285714286
322,0.7348484848484849,0.7333333333333333,0.7142857142857143
323,0.8181818181818182,0.6833333333333333,0.8571428571428571
324,0.75,0.85,0.8571428571428571
325,0.7575757575757576,0.8333333333333334,0.75
326,0.7727272727272727,0.7,0.8928571428571429
327,0.803030303030303,0.7333333333333333,0.7142857142857143
328,0.7196969696969697,0.8,0.6785714285714286
329,0.7424242424242424,0.7833333333333333,0.7857142857142857
330,0.7575757575757576,0.8166666666666667,0.7857142857142857
331,0.7727272727272727,0.8166666666666667,0.8214285714285714
332,0.75,0.7666666666666667,0.8214285714285714
333,0.7878787878787878,0.7833333333333333,0.8214285714285714
334,0.7196969696969697,0.6666666666666666,0.7857142857142857
335,0.8106060606060606,0.7833333333333333,0.8214285714285714
336,0.7424242424242424,0.7666666666666667,0.7857142857142857
337,0.7803030303030303,0.7166666666666667,0.7142857142857143
338,0.6893939393939394,0.8,0.8571428571428571
339,0.7272727272727273,0.75,0.9285714285714286
340,0.7196969696969697,0.8,0.8928571428571429
341,0.7727272727272727,0.8,0.9285714285714286
342,0.7272727272727273,0.8833333333333333,0.75
343,0.7045454545454546,0.8333333333333334,0.7142857142857143
344,0.7121212121212122,0.7666666666666667,0.8214285714285714
345,0.803030303030303,0.85,0.75
346,0.7121212121212122,0.7666666666666667,0.8928571428571429
347,0.75,0.7833333333333333,0.75
348,0.7196969696969697,0.7833333333333333,0.8214285714285714
349,0.7348484848484849,0.7666666666666667,0.7142857142857143
350,0.8333333333333334,0.8833333333333333,0.7142857142857143
351,0.7803030303030303,0.8166666666666667,0.8214285714285714
352,0.7196969696969697,0.7333333333333333,0.8214285714285714
353,0.7196969696969697,0.7333333333333333,0.75
354,0.6515151515151515,0.7666666666666667,0.6428571428571429
355,0.7348484848484849,0.8,0.7857142857142857
356,0.75,0.75,0.8571428571428571
357,0.7196969696969697,0.8333333333333334,0.7857142857142857
358,0.696969696969697,0.7666666666666667,0.8928571428571429
359,0.8333333333333334,0.7,0.7142857142857143
360,0.8106060606060606,0.7166666666666667,0.75
361,0.7348484848484849,0.8666666666666667,0.75
362,0.7878787878787878,0.7333333333333333,0.6785714285714286
363,0.7196969696969697,0.7666666666666667,0.7857142857142857
364,0.75,0.75,0.8571428571428571
365,0.7575757575757576,0.7833333333333333,0.5714285714285714
366,0.7348484848484849,0.8166666666666667,0.6785714285714286
367,0.7272727272727273,0.7666666666666667,0.7857142857142857
368,0.7878787878787878,0.7333333333333333,0.6071428571428571
369,0.7878787878787878,0.7333333333333333,0.6785714285714286
370,0.7727272727272727,0.7,0.6428571428571429
371,0.7803030303030303,0.7,0.7857142857142857
372,0.7954545454545454,0.75,0.6071428571428571
373,0.7727272727272727,0.8166666666666667,0.6071428571428571
374,0.803030303030303,0.7166666666666667,0.75
375,0.7575757575757576,0.6833333333333333,0.8214285714285714
376,0.7272727272727273,0.7166666666666667,0.8571428571428571
377,0.8181818181818182,0.8,0.75
378,0.7045454545454546,0.8,0.6785714285714286
379,0.8333333333333334,0.8,0.8571428571428571
380,0.6893939393939394,0.7666666666666667,0.7142857142857143
381,0.75,0.7833333333333333,0.8214285714285714
382,0.7272727272727273,0.75,0.8571428571428571
383,0.7272727272727273,0.75,0.8214285714285714
384,0.7348484848484849,0.8166666666666667,0.7857142857142857
385,0.75,0.75,0.7857142857142857
386,0.7878787878787878,0.75,0.8571428571428571
387,0.7878787878787878,0.6833333333333333,0.8571428571428571
388,0.7121212121212122,0.7666666666666667,0.9285714285714286
389,0.7045454545454546,0.75,0.8571428571428571
390,0.7878787878787878,0.8166666666666667,0.8928571428571429
391,0.7575757575757576,0.6666666666666666,0.6428571428571429
392,0.7651515151515151,0.6833333333333333,0.7857142857142857
393,0.8106060606060606,0.7666666666666667,0.7857142857142857
394,0.7272727272727273,0.8,0.7142857142857143
395,0.7575757575757576,0.7666666666666667,0.8214285714285714
396,0.7727272727272727,0.8333333333333334,0.7857142857142857
397,0.7196969696969697,0.7833333333333333,0.8214285714285714
398,0.7121212121212122,0.6833333333333333,0.8214285714285714
399,0.7575757575757576,0.8166666666666667,0.7857142857142857
400,0.7424242424242424,0.7666666666666667,0.75
401,0.7575757575757576,0.8333333333333334,0.8214285714285714
402,0.6666666666666666,0.6833333333333333,0.7142857142857143
403,0.7575757575757576,0.7,0.75
404,0.7727272727272727,0.8333333333333334,0.8928571428571429
405,0.7196969696969697,0.7333333333333333,0.8214285714285714
406,0.696969696969697,0.8166666666666667,0.75
407,0.7196969696969697,0.7666666666666667,0.8928571428571429
408,0.75,0.75,0.8571428571428571
409,0.7954545454545454,0.7333333333333333,0.7857142857142857
410,0.7651515151515151,0.75,0.75
411,0.7272727272727273,0.7833333333333333,0.7857142857142857
412,0.7121212121212122,0.85,0.7142857142857143
413,0.7045454545454546,0.7166666666666667,0.7142857142857143
414,0.7121212121212122,0.6833333333333333,0.8928571428571429
415,0.75,0.85,0.8214285714285714
416,0.803030303030303,0.8166666666666667,0.75
417,0.75,0.6833333333333333,0.8214285714285714
418,0.75,0.75,0.75
419,0.7272727272727273,0.8333333333333334,0.7142857142857143
420,0.7727272727272727,0.7166666666666667,0.8214285714285714
421,0.7348484848484849,0.8166666666666667,0.7142857142857143
422,0.8560606060606061,0.7666666666666667,0.8571428571428571
423,0.7878787878787878,0.75,0.8571428571428571
424,0.7651515151515151,0.8,0.8214285714285714
425,0.7424242424242424,0.7166666666666667,0.6071428571428571
426,0.7651515151515151,0.7333333333333333,0.7142857142857143
427,0.6818181818181818,0.8166666666666667,0.8214285714285714
428,0.7348484848484849,0.7,0.8571428571428571
429,0.7424242424242424,0.8,0.75
430,0.8181818181818182,0.75,0.7142857142857143
431,0.7803030303030303,0.75,0.8214285714285714
432,0.7424242424242424,0.85,0.75
433,0.7727272727272727,0.7333333333333333,0.8214285714285714
434,0.7045454545454546,0.8166666666666667,0.75
435,0.803030303030303,0.6666666666666666,0.8928571428571429
436,0.7196969696969697,0.6166666666666667,0.8214285714285714
437,0.6893939393939394,0.7166666666666667,0.7857142857142857
438,0.7424242424242424,0.8,0.7142857142857143
439,0.7878787878787878,0.8,0.6785714285714286
440,0.7803030303030303,0.7166666666666667,0.8214285714285714
441,0.7045454545454546,0.8,0.7857142857142857
442,0.75,0.8166666666666667,0.8214285714285714
443,0.7803030303030303,0.7333333333333333,0.8928571428571429
444,0.7651515151515151,0.7666666666666667,0.7857142857142857
445,0.7348484848484849,0.6666666666666666,0.7857142857142857
446,0.7651515151515151,0.7666666666666667,0.8571428571428571
447,0.6666666666666666,0.8,0.8214285714285714
448,0.75,0.7166666666666667,0.7857142857142857
449,0.7424242424242424,0.7,0.7857142857142857
450,0.7727272727272727,0.7333333333333333,0.75
451,0.75,0.8166666666666667,0.75
452,0.7651515151515151,0.8333333333333334,0.8928571428571429
453,0.7424242424242424,0.75,0.9642857142857143
454,0.7196969696969697,0.75,0.75
455,0.7348484848484849,0.7333333333333333,0.8571428571428571
456,0.7348484848484849,0.75,0.7857142857142857
457,0.7651515151515151,0.6666666666666666,0.6785714285714286
458,0.7727272727272727,0.7333333333333333,0.8214285714285714
459,0.696969696969697,0.7666666666666667,0.6785714285714286
460,0.75,0.7833333333333333,0.6428571428571429
461,0.7727272727272727,0.8,0.7142857142857143
462,0.7196969696969697,0.75,0.7857142857142857
463,0.7651515151515151,0.75,0.7142857142857143
464,0.7651515151515151,0.8666666666666667,0.8571428571428571
465,0.7878787878787878,0.8166666666666667,0.7857142857142857
466,0.7954545454545454,0.8833333333333333,0.8571428571428571
467,0.7727272727272727,0.7,0.6785714285714286
468,0.7954545454545454,0.8333333333333334,0.8571428571428571
469,0.7954545454545454,0.6833333333333333,0.7142857142857143
470,0.75,0.7833333333333333,0.8928571428571429
471,0.6818181818181818,0.75,0.8214285714285714
472,0.7121212121212122,0.65,0.7857142857142857
473,0.7196969696969697,0.8166666666666667,0.7142857142857143
474,0.7121212121212122,0.5666666666666667,0.8214285714285714
475,0.75,0.7166666666666667,0.75
476,0.803030303030303,0.75,0.75
477,0.7651515151515151,0.75,0.75
478,0.7272727272727273,0.8,0.9642857142857143
479,0.7651515151515151,0.6333333333333333,0.8214285714285714
480,0.7727272727272727,0.7666666666666667,0.75
481,0.7651515151515151,0.75,0.8214285714285714
482,0.7121212121212122,0.7666666666666667,0.75
483,0.8106060606060606,0.7333333333333333,0.8928571428571429
484,0.7575757575757576,0.8166666666666667,0.8928571428571429
485,0.7954545454545454,0.8,0.8928571428571429
486,0.7424242424242424,0.75,0.7857142857142857
487,0.7272727272727273,0.6833333333333333,0.8928571428571429
488,0.7045454545454546,0.75,0.8214285714285714
489,0.6818181818181818,0.75,0.7142857142857143
490,0.75,0.7166666666666667,0.7857142857142857
491,0.8106060606060606,0.7333333333333333,0.8214285714285714
492,0.7954545454545454,0.8,0.8214285714285714
493,0.7272727272727273,0.8,0.8571428571428571
494,0.7196969696969697,0.6833333333333333,0.8214285714285714
495,0.7348484848484849,0.85,0.7857142857142857
496,0.7727272727272727,0.6666666666666666,0.9642857142857143
497,0.7272727272727273,0.7833333333333333,0.6785714285714286
498,0.7348484848484849,0.7833333333333333,0.7857142857142857
499,0.7196969696969697,0.7333333333333333,0.8571428571428571
